4,543245,69168960
4,523398,7069660
4,505355,21842600
4,514162,301419000
4,524348,33336000
4,539448,96386750
4,523395,2816250
4,539268,136487900
4,500410,84504150
4,532683,30182400
4,500477,1438702230
4,500820,450823060
4,508869,100649500
4,500877,323901510
4,532830,118189280
4,500027,16232700
4,524804,281250720
4,532215,2768035500
4,500042,11687220
4,500031,42561840
4,500034,266388760
4,532978,621197850
4,500008,99071540
4,500425,734688650
4,532331,37156540
4,500710,11385000
4,533573,57003270
4,532921,734447260
4,533096,771387800
4,500488,5312250
4,532374,183273660
4,533248,270726400
4,500690,227132460
4,532702,282100500
4,532281,1058329350
4,500180,4406456470
4,532977,130215600
4,500530,8553260
4,500825,118025320
4,500878,21438500
4,532525,605744640
4,532134,1861690320
4,532149,779677540
4,500043,64264000
4,506285,13033180
4,509480,242849750
4,500049,3581791710
4,500493,256073400
4,500103,1288363310
4,500547,954470880
4,532454,2452390160
4,534816,835430470
4,500490,48969360
4,532523,456228000
4,500335,28491850
4,526612,5932000
4,500067,58751540
4,500040,53614080
4,513599,328788160
4,500104,638346600
4,500696,892831280
4,500188,211266000
4,542812,37349000
4,500010,1826765000
4,532174,6979627000
4,542867,81538420
4,500182,129896000
4,517354,250603200
4,500183,785322060
4,500440,1460659200
4,542772,149511600
4,542726,14695200
4,532947,1449360000
4,500875,8813950650
4,532822,8202845610
4,530005,158047470
4,535789,405573420
4,532832,476674000
4,532814,249088400
4,500850,880648000
4,539957,56303460
4,500233,82801160
4,522287,86096380
4,500165,134730000
4,540133,388409580
4,542760,39835530
4,540115,26400500
4,540005,91702030
4,532286,397834320
4,533155,382695600
4,543066,283774200
4,535648,19389920
4,532926,135867330
4,532714,123402240
4,500116,537620100
4,530965,3812734530
4,532388,756096480
4,532514,350000000
4,532187,651658560
4,532777,73634880
4,500209,3613317060
4,500330,33952740
4,539876,597732840
4,524494,134437680
4,506943,35584680
4,532644,33990440
4,500380,63541800
4,523405,410547660
4,533148,411169000
4,542830,304000000
4,500228,942715800
4,532955,1237615280
4,500325,3450236700
4,532805,593970400
4,500355,81676980
4,500260,127597680
4,524230,137922000
4,533206,510873350
4,500472,23235860
4,532889,85453500
4,503806,145246290
4,500674,9212400
4,540065,503619480
4,500295,1115158200
4,532659,1343986560
4,541301,129758590
4,500575,228310650
4,533023,4742000
4,532144,130764500
4,500238,31718000
4,507685,1481524560
4,532300,48977680
4,530813,56493600
4,502986,106976990
4,500292,67983900
4,532953,172708800
4,507880,69393310
4,532927,22832550
4,505537,960504000
4,504067,115448190
4,541556,67284560
4,541700,19132580
4,541578,38196500
4,532505,597797900
4,512070,532931680
4,500251,223956810
4,540596,29918020
4,532538,115468400
4,532477,1161906990
4,532929,129171280
4,532478,68745300
4,532540,1024534280
4,500408,34874560
4,500800,603857800
4,501301,13154700
4,500570,1760222750
4,500400,1693530200
4,532301,80311100
4,500470,8065942500
4,532755,633057100
4,500411,39321480
4,522113,24070080
4,500114,417259420
4,500420,98149340
4,532779,168215950
4,500387,9741870
4,511218,247121820
4,500550,89030000
4,532784,36041480
4,532725,24432300
4,539871,15349700
4,500112,3748326960
4,500113,1445532200
4,526371,1142936340
4,532872,74333160
4,524715,1079660700
4,532733,82757850
4,500403,105064000
4,512179,48333120
4,509930,64783770
4,532667,7151891770
4,503310,63340080
4,517385,17489500
4,517506,41583000
4,532800,685744000
4,532343,228042240
4,521064,1273990000
4,500148,39716050
4,506401,69560430
4,530001,20562360
4,540203,26342820
4,502355,81193560
4,540180,467676720
4,532638,32894100
4,543272,434580000
4,539658,11625960
7,506076,46502400
7,513375,110144320
7,500049,3581791710
7,500103,1288363310
7,532683,30182400
7,505790,40639300
7,500252,6196140
7,500510,1208613040
7,500472,23235860
7,500550,89030000
7,500411,39321480
7,532953,172708800
7,532667,7151891770
7,541154,83597000
7,517174,2210500
7,500002,52977000
7,500493,256073400
7,500093,626101570
7,532754,2474737450
7,522113,24070080
7,542652,43421410
7,522205,123083690
7,543300,310264650
7,522074,215498800
8,500575,228310650
8,535755,341529480
8,517354,250603200
8,540203,26342820
8,540902,16847000
8,500031,42561840
8,540699,32758000
8,539876,597732840
8,500238,31718000
8,500114,417259420
8,500067,58751540
8,531500,135819600
10,533295,135555720
10,543257,1829590840
10,540680,6077510
10,534309,684000000
10,532525,605744640
10,532134,1861690320
10,532149,779677540
10,500049,3581791710
10,500103,1288363310
10,500547,954470880
10,532483,671228100
10,532885,607665730
10,533278,2095327520
10,531344,274182750
10,532178,275400580
10,532155,2630040000
10,513599,328788160
10,500104,638346600
10,541956,253940400
10,532814,249088400
10,530965,3812734530
10,532388,756096480
10,500109,192785890
10,533098,2712159450
10,532555,4751366340
10,532234,899949680
10,513683,221861920
10,500312,3899886490
10,533106,357853650
10,513377,150000000
